full_text,id_str,created_at,username,user_id_str,lang,location,quote_count,reply_count,retweet_count,favorite_count,tweet_url,mentions,mention_count,target,source
cpe interaksi sm lu pd @mecimapro @jypnation,1.94734031549884E+018,2025-07-21 16:58:05+00:00,@dowounna,1.19487221154003E+018,in,,0,0,0,0,https://x.com/dowounna/status/1947340315498844206,"['mecimapro', 'jypnation']",2,mecimapro,@dowounna
@airevsev @mecimapro ga bisa English weh kesian,1.94741244892512E+018,2025-07-21 21:44:43+00:00,@TWYWLFTV,1951515212,in,,0,0,0,10,https://x.com/TWYWLFTV/status/1947412448925126948,"['airevsev', 'mecimapro']",2,airevsev,@TWYWLFTV
Bayar utang woy @mecimapro malah diem-diem bae lu pada Mana yang katanya mau transparan soal progres refund BACOT doang bisanya #MecimaTuntaskanRefund #MECIMA_NOT_PROfessional,1.94745301815018E+018,2025-07-22 00:25:56+00:00,@dounbihun,1.57367981736642E+018,in,,0,0,4,0,https://x.com/dounbihun/status/1947453018150187333,['mecimapro'],1,mecimapro,@dounbihun
Pagiii mana refundnya? @mecimapro,1.94745682953524E+018,2025-07-22 00:41:04+00:00,@entropywp,8.92287224112217E+017,in,,0,0,0,0,https://x.com/entropywp/status/1947456829535252967,['mecimapro'],1,mecimapro,@entropywp
pagi pagi mual inget mecima masih petantang petenteng belum refund @mecimapro,1.94747418732258E+018,2025-07-22 01:50:03+00:00,@sungjinblue,1.74783277496555E+018,in,,0,0,0,2,https://x.com/sungjinblue/status/1947474187322593494,['mecimapro'],1,mecimapro,@sungjinblue
refund gak @mecimapro,1.94748974574514E+018,2025-07-22 02:51:52+00:00,@cinnamorwooll,3267606307,in,,0,1,0,0,https://x.com/cinnamorwooll/status/1947489745745154100,['mecimapro'],1,mecimapro,@cinnamorwooll
Balikin duit gue @mecimapro @jypnation mau nonton Suju niihh,1.94749742746612E+018,2025-07-22 03:22:24+00:00,@pilphilter,1.17448212206667E+018,in,,0,0,4,4,https://x.com/pilphilter/status/1947497427466133841,"['mecimapro', 'jypnation']",2,mecimapro,@pilphilter
duit yang gajadi nonton konser day6 kemaren kelanjutannya gimana bang @mecimapro,1.94751588616602E+018,2025-07-22 04:35:45+00:00,@nuoffl,1445421042,in,,0,0,0,0,https://x.com/nuoffl/status/1947515886166020124,['mecimapro'],1,mecimapro,@nuoffl
Orang-orang di balik @mecimapro lagi pada ngapain ya? Kok bisa keliatan biasa aja padahal udah ngerugiin dan bikin trauma banyak orang?,1.94752504665597E+018,2025-07-22 05:12:09+00:00,@pudingcklt__,1.22310999533346E+018,in,,0,2,15,39,https://x.com/pudingcklt__/status/1947525046655979621,['mecimapro'],1,mecimapro,@pudingcklt__
@airevsev @mecimapro Pake bahasa korea kak mreka gak bisa bahasa inggris ,1.94756826386261E+018,2025-07-22 08:03:52+00:00,@04beesbrown,53006848,in,,0,0,0,32,https://x.com/04beesbrown/status/1947568263862620291,"['airevsev', 'mecimapro']",2,airevsev,@04beesbrown
eh refund tuh MINIMAL sesuai harga tiketnya dong @mecimapro,1.94758501303549E+018,2025-07-22 09:10:26+00:00,@hihellotoyou_,1.80996062224915E+018,in,,0,0,0,0,https://x.com/hihellotoyou_/status/1947585013035491780,['mecimapro'],1,mecimapro,@hihellotoyou_
cepet kelarin dah mecima urusan lu ama myday dan villain ina @mecimapro makin lu ulur waktu makin banyak yang lost spark menyerempet benci ama artisnya,1.94759919064704E+018,2025-07-22 10:06:46+00:00,@inyoblingbling,1.7367636298765E+018,in,,0,0,0,0,https://x.com/inyoblingbling/status/1947599190647050705,['mecimapro'],1,mecimapro,@inyoblingbling
Chronology of Incomplete Refunds by Mecimapro for DAY6 3RD WORLD TOUR &lt;FOREVER YOUNG&gt; in JAKARTA 2025 #MecimaTuntaskanRefund https://t.co/7iDX2cCzMl,1.9476088930411E+018,2025-07-22 10:45:19+00:00,@mydayberserikat,1.70958071343421E+018,en,,8,1,226,249,https://x.com/mydayberserikat/status/1947608893041107270,[],0,,@mydayberserikat
Kronologi Pengembalian Dana (Refund) yang belum diselesaikan oleh Mecimapro kepada Konsumen Konser DAY6 3RD WORLD TOUR &lt;FOREVER YOUNG&gt; in JAKARTA 2025 #MecimaTuntaskanRefund https://t.co/037FxG9jN6,1.94760889771354E+018,2025-07-22 10:45:20+00:00,@mydayberserikat,1.70958071343421E+018,in,,33,0,269,285,https://x.com/mydayberserikat/status/1947608897713541514,[],0,,@mydayberserikat
Tbh gw ga sabar nunggu bulan September mau liat beneran di refund gak nih duit gw sama @mecimapro ,1.9476757205218E+018,2025-07-22 15:10:52+00:00,@sukawonwoo,202959419,in,,0,0,0,0,https://x.com/sukawonwoo/status/1947675720521814432,['mecimapro'],1,mecimapro,@sukawonwoo
gue kayaknya ga bakalan nonton konser day6 sampe duit gue dibalikin @mecimapro deh. Apalagi respon @jypnation @day6official kayak gitu kemaren wow speechless. did I get racism?,1.94780043915781E+018,2025-07-22 23:26:27+00:00,@sungbbean,1.69343746529261E+018,in,,0,0,0,0,https://x.com/sungbbean/status/1947800439157825848,"['mecimapro', 'jypnation', 'day6official']",3,mecimapro,@sungbbean
eh kuning cepetan refund gue mau beli laptop @mecimapro,1.94784516003508E+018,2025-07-23 02:24:10+00:00,@honeyounx,1.16659094475969E+018,in,,0,1,0,1,https://x.com/honeyounx/status/1947845160035094626,['mecimapro'],1,mecimapro,@honeyounx
@Kemendag @BPKN_RI @KemenPariwisata @mecimapro 23 JUL 2025 09.34 D+82 KONSER @mecimapro jangan kabur anda! Segera selesaikan refund tiket day6 kami! Sudah cukup kalian mengulur waktu terus menerus! KEMBALIKAN UANG KAMI SEGERA ! #MecimaTuntaskanRefund #KawalRefundMecima,1.94784785052592E+018,2025-07-23 02:34:51+00:00,@junshrek,55474501,in,,0,0,0,1,https://x.com/junshrek/status/1947847850525921446,"['Kemendag', 'BPKN_RI', 'KemenPariwisata', 'mecimapro', 'mecimapro']",5,Kemendag,@junshrek
MANGKANYA REFUND ANJING @mecimapro GAK GW GAK AKAN MENYALAHKAN PIHAK LAIN KAYA ORANG-ORANG KARENA MENURUT GW PUNCAK UTAMA SALAH ADA DI LO MECIMA. REFUND!!! REFUND!!! REFUND!!! KALO LO REFUND SESUAI JANJI GAK AKAN SAMPE KAYA GINI!!!!,1.94784871010657E+018,2025-07-23 02:38:16+00:00,@day19nov_,1.88731399018501E+018,in,,0,0,1,0,https://x.com/day19nov_/status/1947848710106583456,['mecimapro'],1,mecimapro,@day19nov_
BAYAR UTANGGGGGGG @mecimapro,1.94785246122783E+018,2025-07-23 02:53:10+00:00,@sikkeureo,147454427,in,,0,0,27,39,https://x.com/sikkeureo/status/1947852461227839834,['mecimapro'],1,mecimapro,@sikkeureo
Sebenernya kenapa sih gak kelar2 refundnya? @mecimapro Padahal kalau gak punya duit masih ada pinjol,1.94785647574299E+018,2025-07-23 03:09:07+00:00,@marigoldmerah,1.33850345406334E+018,in,,0,0,0,0,https://x.com/marigoldmerah/status/1947856475742998901,['mecimapro'],1,mecimapro,@marigoldmerah
gue benci banget sama lo @mecimapro,1.94785797288297E+018,2025-07-23 03:15:04+00:00,@nissseu,1.61746714081848E+018,in,,0,0,0,0,https://x.com/nissseu/status/1947857972882976931,['mecimapro'],1,mecimapro,@nissseu
refund buruan pls aku mau beli tumbler mahal kaya org2 @mecimapro ,1.94786218941264E+018,2025-07-23 03:31:50+00:00,@selenophee,1.72699354199663E+018,in,,0,2,0,0,https://x.com/selenophee/status/1947862189412651228,['mecimapro'],1,mecimapro,@selenophee
heh kemana aja sih lu @mecimapro keluar dr goa lu woi,1.9478719214688E+018,2025-07-23 04:10:30+00:00,@sungjinblue,1.74783277496555E+018,in,,0,0,0,0,https://x.com/sungjinblue/status/1947871921468805328,['mecimapro'],1,mecimapro,@sungjinblue
pantes temenan @day6official @mecimapro #MecimaTuntaskanRefund,1.9478789248282E+018,2025-07-23 04:38:20+00:00,@dhemengg,1.82442266749737E+018,in,,0,0,0,1,https://x.com/dhemengg/status/1947878924828217735,"['day6official', 'mecimapro']",2,day6official,@dhemengg
Halo guys barter kuisioner yuk. Kalau yang mau DM aja ga. Kriteria : 1. Laki - laki &amp; Perempuan 2. Usia 17 - 35 tahun 3. Berdomisili di Jakarta 4. Pernah menonton konser Day6 3rd World Tour Forever Young 5. Membeli tiket di Mecimapro,1.94788117104158E+018,2025-07-23 04:47:15+00:00,@n__geist,1.73914796494441E+018,in,,0,2,0,3,https://x.com/n__geist/status/1947881171041587408,[],0,,@n__geist
@seungwoodzzz Untuk konser DAY6 di Jakarta Mei 2025 fans Indo banyak yg masih nunggu refund dari Mecima Pro meski JYP udah minta maaf. Update terbaru: refund penuh cuma buat fans Korea Indo blm. Cek IG mecimapro atau hubungi mereka langsung. Semoga segera ada kabar baik! ,1.94788555395079E+018,2025-07-23 05:04:40+00:00,@grok,1.72066518318892E+018,in,,0,0,0,0,https://x.com/grok/status/1947885553950802357,['seungwoodzzz'],1,seungwoodzzz,@grok
no 1 haters @mecimapro sama jyp,1.94788666755952E+018,2025-07-23 05:09:06+00:00,@dowounna,1.19487221154003E+018,in,,0,0,0,0,https://x.com/dowounna/status/1947886667559539195,['mecimapro'],1,mecimapro,@dowounna
refund kk aku mau pelunasan @mecimapro,1.94789348938521E+018,2025-07-23 05:36:12+00:00,@for_110602,3493554013,in,,0,0,0,0,https://x.com/for_110602/status/1947893489385214113,['mecimapro'],1,mecimapro,@for_110602
Oh iya sekalian tuh ingetin partner kerja sama lu @day6official si @mecimapro kirimin merch Day6 yang bahkan udah dibeli dari bertahun-tahun lalu tapi gak nyampe juga ke orang yang beli.,1.94793778369336E+018,2025-07-23 08:32:13+00:00,@sixthjours,1.33451103008548E+018,in,,0,0,0,0,https://x.com/sixthjours/status/1947937783693361402,"['day6official', 'mecimapro']",2,day6official,@sixthjours
refund dong @mecimapro jangan diem aje utang lu bayar sadar diri knp HUFTTTT #MecimaTuntaskanRefund,1.94798243434109E+018,2025-07-23 11:29:38+00:00,@timelessungjin,1.38620781527914E+018,in,,0,1,33,24,https://x.com/timelessungjin/status/1947982434341093679,['mecimapro'],1,mecimapro,@timelessungjin
@mabokdeesix @day6official Iya tau banget bro! Masalah refund konser DAY6 di Indo kemaren emang gak ada maaf resmi dari JYP atau MecimaPro cuma tweet samar doang. My Day intern sering kena gini kek dianggep remeh. Semoga kali ini mereka beneran gerak yuk kita push bareng! ,1.94800150459148E+018,2025-07-23 12:45:25+00:00,@grok,1.72066518318892E+018,in,,0,1,0,0,https://x.com/grok/status/1948001504591487013,"['mabokdeesix', 'day6official']",2,mabokdeesix,@grok
eh gila buruan refund @mecimapro bener2 keterlaluan u ya diem aja,1.94801162733457E+018,2025-07-23 13:25:38+00:00,@bichulyeoja,1.39338440195893E+018,in,,0,0,1,0,https://x.com/bichulyeoja/status/1948011627334586664,['mecimapro'],1,mecimapro,@bichulyeoja
eh anjir kapan lu refund coyyy @mecimapro ini keburu gua nyampe korea dari pda refund lu msk,1.94801793298829E+018,2025-07-23 13:50:42+00:00,@pevensiegirls,1.46632135408126E+018,in,,0,0,1,0,https://x.com/pevensiegirls/status/1948017932988297354,['mecimapro'],1,mecimapro,@pevensiegirls
Reminder buat @mecimapro masih ngutang tolong dilunasin,1.94802943839187E+018,2025-07-23 14:36:25+00:00,@leleebiteu,1.67472936620564E+018,in,,0,0,0,0,https://x.com/leleebiteu/status/1948029438391886310,['mecimapro'],1,mecimapro,@leleebiteu
Aku pantau akunmu masih diem aja oi @mecimapro Sibuk verifikasi data kan? Buruan refund oi #MecimaTuntaskanRefund #MECIMA_NOT_PROfesional,1.94803378928192E+018,2025-07-23 14:53:42+00:00,@susay_n,7.97794022429314E+017,in,,0,0,0,0,https://x.com/susay_n/status/1948033789281923342,['mecimapro'],1,mecimapro,@susay_n
Hai @grok ... kata-kata hari ini untuk @mecimapro dong biar dia bisa refund uang konser.,1.94817620051986E+018,2025-07-24 00:19:36+00:00,@abikaara,1.74869561009675E+018,in,,0,1,0,0,https://x.com/abikaara/status/1948176200519876774,"['grok', 'mecimapro']",2,grok,@abikaara
refund dong akhir bulan nih @mecimapro @jypnation,1.94820777246369E+018,2025-07-24 02:25:03+00:00,@coaicd,3146621157,in,,0,0,0,0,https://x.com/coaicd/status/1948207772463706597,"['mecimapro', 'jypnation']",2,mecimapro,@coaicd
Refund dong @mecimapro !!!! Gue mau fangirling dengan tenang jir!!!,1.94825048361054E+018,2025-07-24 05:14:46+00:00,@ditesdee,4857446688,in,,0,0,0,0,https://x.com/ditesdee/status/1948250483610542501,['mecimapro'],1,mecimapro,@ditesdee
nagih duit sendiri susah amat @mecimapro,1.94829070114321E+018,2025-07-24 07:54:35+00:00,@imtokkinay,1.37760618776867E+018,in,,0,0,0,0,https://x.com/imtokkinay/status/1948290701143228889,['mecimapro'],1,mecimapro,@imtokkinay
mau sampai kapan ga dilanjut refundnya? CAPEK AING NAGIH DUIT SENDIRI @mecimapro,1.94829101996912E+018,2025-07-24 07:55:51+00:00,@imtokkinay,1.37760618776867E+018,in,,0,0,0,0,https://x.com/imtokkinay/status/1948291019969122397,['mecimapro'],1,mecimapro,@imtokkinay
MECIMAAAA REFUND UANG ORANG PLEASEEEE @mecimapro SIGNED ALBUM SUNGJIN DIKIRIM ELAHHHH SISA ALBUMNYA MAU LU JUAL LG BUAT JD MODAL REFUND GAPAPA DAH YG PENTING KIRIM YG DI TTD SUNGJIN @mecima_shop,1.94831191543823E+018,2025-07-24 09:18:53+00:00,@ngeluhmuluuu,1.16928024953777E+018,in,,0,1,86,94,https://x.com/ngeluhmuluuu/status/1948311915438231959,"['mecimapro', 'mecima_shop']",2,mecimapro,@ngeluhmuluuu
Honestly aku gak akan berisik if only uang 3 5juta ku udah balik. Aku gak minta ditenangin sama artisnya aku cuma minta biar refund jalan secepatnya @mecimapro balikin duitku sekarang nyet monyet,1.94831326973702E+018,2025-07-24 09:24:16+00:00,@tyasty97,420788306,in,,0,0,4,5,https://x.com/tyasty97/status/1948313269737038330,['mecimapro'],1,mecimapro,@tyasty97
Selamat sore Gue gak tau yaa tim @mecimapro ada berapa orang tapi paling gak bisa gak si kasih info update refund?@mecimapro cc: @Kemendag @KemenPariwisata @BPKN_RI #KawalRefundMecima #MECIMA_NOT_PROfessional #Mecimatuntaskanrefund,1.94832105085882E+018,2025-07-24 09:55:11+00:00,@acelapati,8.81246642942337E+017,in,,0,0,2,1,https://x.com/acelapati/status/1948321050858827786,"['mecimapro', 'mecimapro', 'Kemendag', 'KemenPariwisata', 'BPKN_RI']",5,mecimapro,@acelapati
@exoloveone_ Berdasarkan info terkini Mecimapro belum umumkan jadwal pasti untuk mulai nyicil refund tiket DAY6. Proses refund dimulai April 2025 tapi banyak MyDay masih menunggu hingga Juli ini (hanya 47% selesai per Mei). Saran hubungi langsung mecimapro atau cek untuk update. Semoga,1.94833297731193E+018,2025-07-24 10:42:34+00:00,@grok,1.72066518318892E+018,in,,0,1,0,0,https://x.com/grok/status/1948332977311932467,['exoloveone_'],1,exoloveone_,@grok
refund duit gue woy @mecimapro lelet bgt dah kayak kinerja pemerintah,1.9483468831365E+018,2025-07-24 11:37:50+00:00,@jungsuaddict,1.7694611716007E+018,in,,0,0,0,0,https://x.com/jungsuaddict/status/1948346883136512293,['mecimapro'],1,mecimapro,@jungsuaddict
bayar utang woii gw lg butuh bgtt @mecimapro,1.94835065416001E+018,2025-07-24 11:52:49+00:00,@nptnsm,1.18356739792123E+018,in,,0,0,0,0,https://x.com/nptnsm/status/1948350654160023641,['mecimapro'],1,mecimapro,@nptnsm
refund kak jangan lupa report progressnya ditunggu akhir bulan @mecimapro,1.9483679860685E+018,2025-07-24 13:01:41+00:00,@seesawthemoon,1.67335824745209E+018,in,,0,0,0,0,https://x.com/seesawthemoon/status/1948367986068517180,['mecimapro'],1,mecimapro,@seesawthemoon
mana kok belum refund jangan dikira kita lupa @mecimapro #mecimatuntaskanrefund #mydaytagihmecima,1.94851667902749E+018,2025-07-24 22:52:32+00:00,@patenbob,1.27435558097547E+018,in,,0,0,3,0,https://x.com/patenbob/status/1948516679027491015,['mecimapro'],1,mecimapro,@patenbob
Kapan y masuk refund giliran punya ku cim @mecimapro :(,1.94867751385893E+018,2025-07-25 09:31:38+00:00,@imyour_ta,1.26132827393549E+018,in,,0,0,0,0,https://x.com/imyour_ta/status/1948677513858941093,['mecimapro'],1,mecimapro,@imyour_ta
Ayokkk giliran aku kapan di refundddd @mecimapro,1.94868659306752E+018,2025-07-25 10:07:43+00:00,@temenbarbie,2795709026,in,,0,0,0,0,https://x.com/temenbarbie/status/1948686593067524606,['mecimapro'],1,mecimapro,@temenbarbie
halo onti2 @mecimapro REFUND DONG laailahailallah balikin duit gue buat liburan!!!,1.94868958296876E+018,2025-07-25 10:19:36+00:00,@timelessungjin,1.38620781527914E+018,in,,0,0,24,19,https://x.com/timelessungjin/status/1948689582968766679,['mecimapro'],1,mecimapro,@timelessungjin
refundnya mana kak @mecimapro album sungjinnya mana kak @mecimapro,1.94873552947193E+018,2025-07-25 13:22:10+00:00,@sikkeureo,147454427,in,,1,0,28,42,https://x.com/sikkeureo/status/1948735529471934987,"['mecimapro', 'mecimapro']",2,mecimapro,@sikkeureo
Jahat bgt yg xh direfund yg day6 kgk di refund refund @mecimapro refund jirrrr,1.94888946256777E+018,2025-07-25 23:33:51+00:00,@paawphile,1.67191488050351E+018,in,,0,0,0,0,https://x.com/paawphile/status/1948889462567772340,['mecimapro'],1,mecimapro,@paawphile
WOY WOY BAYAR UTANG WOY DASAR MANUSIA MANUSIA MUKA TEMBOK @mecimapro,1.94892298904059E+018,2025-07-26 01:47:04+00:00,@kewonuan,1.33614851705674E+018,in,,0,0,7,3,https://x.com/kewonuan/status/1948922989040599294,['mecimapro'],1,mecimapro,@kewonuan
Onti jangan lupa refund uang aku @mecimapro,1.94903188756725E+018,2025-07-26 08:59:47+00:00,@temenbarbie,2795709026,in,,0,0,0,0,https://x.com/temenbarbie/status/1949031887567265939,['mecimapro'],1,mecimapro,@temenbarbie
Dipikir2 ini kayanya aku makin bitter tuh karena duitku gak dibalik2in sama @mecimapro deh..buruaaaaaan balikiiiiinnn!!! #MecimaTuntaskanRefund #MECIMA_NOT_PROfessional,1.94929109773936E+018,2025-07-27 02:09:48+00:00,@netkirei,56996790,in,,0,0,0,1,https://x.com/netkirei/status/1949291097739379138,['mecimapro'],1,mecimapro,@netkirei
sampai konser gdragon jakarta selesai pun sampai xdiz last stop di asia selesai pun day6 ku belum direfund bgimane @mecimapro,1.94939423337235E+018,2025-07-27 08:59:37+00:00,@samgyeopshal,1.12892576482328E+018,in,,0,0,0,0,https://x.com/samgyeopshal/status/1949394233372369008,['mecimapro'],1,mecimapro,@samgyeopshal
BALIKIIIIIIINN DUIT AKUUUUU @mecimapro ! #MecimaTuntaskanRefund #MECIMA_NOT_PROfessional,1.9494274667933E+018,2025-07-27 11:11:41+00:00,@netkirei,56996790,in,,0,0,0,1,https://x.com/netkirei/status/1949427466793316852,['mecimapro'],1,mecimapro,@netkirei
salah lu pokoknya!!! buruan refund @mecimapro,1.94944141842411E+018,2025-07-27 12:07:07+00:00,@faniityy,352182564,in,,0,0,0,0,https://x.com/faniityy/status/1949441418424119429,['mecimapro'],1,mecimapro,@faniityy
fanmeet day6 udeh selesai ayo selesaikan REFUND nyaa! @mecimapro besok kerja ya pak bu yg terhormat. @BPKN_RI @Kemendag @KemenPariwisata,1.94946576164441E+018,2025-07-27 13:43:51+00:00,@xzlailnmf,1.84142961746034E+018,in,,0,0,0,0,https://x.com/xzlailnmf/status/1949465761644413427,"['mecimapro', 'BPKN_RI', 'Kemendag', 'KemenPariwisata']",4,mecimapro,@xzlailnmf
Refundnya ayo jalan lagi @mecimapro,1.9494699955804E+018,2025-07-27 14:00:41+00:00,@bobbapil,1.41129526808394E+018,in,,0,0,0,0,https://x.com/bobbapil/status/1949469995580408137,['mecimapro'],1,mecimapro,@bobbapil
Dari segi service @.ckstarid 9/10 @.mecimapro minus tak terhingga/10 Pokoknya super tokay,1.94948259646089E+018,2025-07-27 14:50:45+00:00,@choi_eskup,1.87832766742836E+018,in,,1,1,0,1,https://x.com/choi_eskup/status/1949482596460896396,[],0,,@choi_eskup
kapan nih lanjutin ngerefund duit mydaynya @mecimapro #MecimaTuntaskanRefund,1.94973909322901E+018,2025-07-28 07:49:58+00:00,@tararoddablue,2340307934,in,,0,0,4,3,https://x.com/tararoddablue/status/1949739093229023292,['mecimapro'],1,mecimapro,@tararoddablue
Mana refundnya mel @mecimapro Gue hatenya for a reason lho duit gue jutaan lo bawa kabur.,1.94978172606833E+018,2025-07-28 10:39:23+00:00,@oranjinnie,3105942697,in,,0,0,0,0,https://x.com/oranjinnie/status/1949781726068347097,['mecimapro'],1,mecimapro,@oranjinnie
Bentar lagi mau Agustus refund kali. Lama amattt nunggu duit balik @mecimapro,1.94984060467616E+018,2025-07-28 14:33:21+00:00,@faniheol,322441783,in,,0,0,0,0,https://x.com/faniheol/status/1949840604676161749,['mecimapro'],1,mecimapro,@faniheol
Malam ibu @mecimapro YTH. Tolong lebih berusaha untuk upaya pengembalian dana (refund) kami. Jangan hanya omong kosong. Jika ibu masih punya martabat dan hati nurani kami disini menanti pertanggungjawabannya. TOLONG SEGERA REFUND. #KawalRefundMecima #MECIMA_NOT_PROfessional,1.94985820400901E+018,2025-07-28 15:43:17+00:00,@aIlonica,1883700031,in,,0,0,36,18,https://x.com/aIlonica/status/1949858204009029974,['mecimapro'],1,mecimapro,@aIlonica
mana refundnya @mecimapro #MecimaTuntaskanRefund,1.95001305244045E+018,2025-07-29 01:58:35+00:00,@patenbob,1.27435558097547E+018,in,,0,0,3,0,https://x.com/patenbob/status/1950013052440453256,['mecimapro'],1,mecimapro,@patenbob
REFUNDDDDDDDDDDD DAY6 GW REFUNDD!!!!!!!! #MecimaTuntaskanRefund #MECIMA_NOT_PROfessional @mecimapro,1.95006775413379E+018,2025-07-29 05:35:57+00:00,@insilked,8.70701144581954E+017,en,,0,0,0,0,https://x.com/insilked/status/1950067754133807221,['mecimapro'],1,mecimapro,@insilked
